PG.ProteinAccessions	PG.Genes	[1] 1766_HL_1_27_DIA_20251206105239.raw.PG.MS2Channel1	[2] 1765_HL_1_27_DIA_20251206090257.raw.PG.MS2Channel1	[3] 1764_HL_1_27_DIA_20251206071310.raw.PG.MS2Channel1	[4] 1784_HL_27_1_DIA.raw.PG.MS2Channel1	[5] 1783_HL_27_1_DIA.raw.PG.MS2Channel1	[6] 1782_HL_27_1_DIA.raw.PG.MS2Channel1	[7] 1781_HL_9_1_DIA.raw.PG.MS2Channel1	[8] 1780_HL_9_1_DIA.raw.PG.MS2Channel1	[9] 1779_HL_9_1_DIA.raw.PG.MS2Channel1	[10] 1778_HL_3_1_DIA.raw.PG.MS2Channel1	[11] 1777_HL_3_1_DIA.raw.PG.MS2Channel1	[12] 1776_HL_3_1_DIA.raw.PG.MS2Channel1	[13] 1775_HL_1_1_DIA.raw.PG.MS2Channel1	[14] 1774_HL_1_1_DIA.raw.PG.MS2Channel1	[15] 1773_HL_1_1_DIA.raw.PG.MS2Channel1	[16] 1772_HL_1_3_DIA.raw.PG.MS2Channel1	[17] 1771_HL_1_3_DIA.raw.PG.MS2Channel1	[18] 1770_HL_1_3_DIA.raw.PG.MS2Channel1	[19] 1769_HL_1_9_DIA.raw.PG.MS2Channel1	[20] 1768_HL_1_9_DIA.raw.PG.MS2Channel1	[21] 1767_HL_1_9_DIA_20251204151519.raw.PG.MS2Channel1	[1] 1766_HL_1_27_DIA_20251206105239.raw.PG.MS2Channel2	[2] 1765_HL_1_27_DIA_20251206090257.raw.PG.MS2Channel2	[3] 1764_HL_1_27_DIA_20251206071310.raw.PG.MS2Channel2	[4] 1784_HL_27_1_DIA.raw.PG.MS2Channel2	[5] 1783_HL_27_1_DIA.raw.PG.MS2Channel2	[6] 1782_HL_27_1_DIA.raw.PG.MS2Channel2	[7] 1781_HL_9_1_DIA.raw.PG.MS2Channel2	[8] 1780_HL_9_1_DIA.raw.PG.MS2Channel2	[9] 1779_HL_9_1_DIA.raw.PG.MS2Channel2	[10] 1778_HL_3_1_DIA.raw.PG.MS2Channel2	[11] 1777_HL_3_1_DIA.raw.PG.MS2Channel2	[12] 1776_HL_3_1_DIA.raw.PG.MS2Channel2	[13] 1775_HL_1_1_DIA.raw.PG.MS2Channel2	[14] 1774_HL_1_1_DIA.raw.PG.MS2Channel2	[15] 1773_HL_1_1_DIA.raw.PG.MS2Channel2	[16] 1772_HL_1_3_DIA.raw.PG.MS2Channel2	[17] 1771_HL_1_3_DIA.raw.PG.MS2Channel2	[18] 1770_HL_1_3_DIA.raw.PG.MS2Channel2	[19] 1769_HL_1_9_DIA.raw.PG.MS2Channel2	[20] 1768_HL_1_9_DIA.raw.PG.MS2Channel2	[21] 1767_HL_1_9_DIA_20251204151519.raw.PG.MS2Channel2
Q5NDL2	EOGT	13737.60546875	12763.6669921875	10874.642578125	785.6884765625	686.4854736328125	723.405029296875	1647.251220703125	1822.393310546875	1764.183837890625	3952.91552734375	3776.44970703125	3673.46875	6681.1904296875	7010.6455078125	6975.9072265625	10193.6884765625	10102.3056640625	9791.34765625	12228.5986328125	11745.53125	11376.92578125	543.2526245117188	379.70989990234375	244.870361328125	12869.8544921875	12603.49609375	12239.685546875	10370.73046875	11959.826171875	12442.7861328125	9740.5537109375	9609.9013671875	9148.12109375	6190.2265625	6259.32275390625	6475.05712890625	3645.1484375	3304.419677734375	3112.891357421875	1280.712890625	1264.530517578125	981.423583984375
Q5PSV4	BRMS1L	1966.825927734375	1858.5399169921875	1956.4649658203125	62.16869354248047	33.440025329589844	30.57451057434082	218.17672729492188	103.58927154541016	89.78932189941406	502.0893859863281	587.7896728515625	664.0963134765625	855.2214965820312	791.2486572265625	954.3857421875	1732.2039794921875	1780.8021240234375	1380.32470703125	1670.5916748046875	1732.9217529296875	1867.6318359375	108.97824096679688	131.59844970703125	107.0026626586914	2084.3291015625	2183.03515625	1935.0313720703125	2187.479736328125	1678.7353515625	1695.3333740234375	1630.453369140625	1390.1260986328125	1432.1605224609375	1000.9622192382812	816.6704711914062	1133.826171875	556.3956298828125	694.8110961914062	429.1572265625	120.55897521972656	145.5702362060547	192.02288818359375
Q5QJ74	TBCEL	7559.79150390625	7250.44921875	6190.34033203125	245.95668029785156	403.35406494140625	410.75921630859375	1040.908447265625	1020.0369262695312	835.8309936523438	2218.77783203125	2175.881103515625	2314.419677734375	3732.99560546875	3270.941162109375	3792.774169921875	5142.3095703125	5091.9169921875	4632.1103515625	6699.39111328125	6584.12109375	6034.4345703125	500.5301208496094	320.57611083984375	361.81854248046875	8322.9091796875	7813.34423828125	7496.40869140625	6718.2197265625	6949.0537109375	6681.29443359375	5756.4072265625	5969.6357421875	6270.76025390625	4270.1572265625	3437.883056640625	3758.751708984375	1887.170654296875	2233.52099609375	1609.483154296875	946.7393798828125	1004.919189453125	934.13525390625
Q5QJE6	DNTTIP2	38532.84375	37172.53515625	38141.3046875	1757.029052734375	1828.78564453125	1774.707763671875	4397.2373046875	4089.92578125	4053.306640625	9680.9814453125	9655.18359375	8758.73828125	16597.76953125	16303.7109375	16461.802734375	24916.33203125	24403.048828125	24027.31640625	28792.201171875	27695.0703125	28156.55859375	1295.3756103515625	1475.22705078125	1404.9261474609375	23828.3359375	24513.36328125	24099.203125	23975.576171875	24142.5078125	23456.42578125	19180.974609375	18936.70703125	18943.796875	13857.642578125	13544.294921875	13171.7275390625	6642.60986328125	6748.7265625	6580.8232421875	2046.205810546875	2489.294921875	2377.440673828125
Q5QP82	DCAF10	3174.743896484375	3941.95654296875	3502.83642578125	233.89971923828125	257.6930236816406	215.48580932617188	310.6078186035156	297.6167907714844	299.61236572265625	694.75146484375	928.7025146484375	627.0936889648438	1721.4661865234375	1849.699462890625	1302.4072265625	2192.71484375	2414.234619140625	2240.824951171875	2797.628662109375	2680.02197265625	2800.88671875	85.49027252197266	247.8679962158203	173.392822265625	2035.12548828125	2047.8006591796875	2286.865478515625	2000.3546142578125	2139.2880859375	1987.043212890625	1870.4349365234375	1902.647216796875	1876.97998046875	1174.0457763671875	1524.97900390625	1290.399658203125	465.44580078125	317.51593017578125	475.7805480957031	142.53555297851562	184.63043212890625	221.37290954589844
Q5QPA5;Q9NVS2	MRPS18A	9965.28125	10404.6689453125	10450.8486328125	401.6810607910156	420.186767578125	400.2652893066406	1126.029296875	979.360595703125	1103.9202880859375	3141.224609375	2830.371337890625	2845.9501953125	9057.2880859375	9203.7705078125	8840.685546875	6303.154296875	6523.1923828125	5787.49560546875	8779.693359375	8131.7509765625	8048.54931640625	306.4875793457031	370.4780578613281	395.57574462890625	8784.4560546875	8953.2841796875	9012.8681640625	8539.6025390625	7826.42529296875	8141.673828125	9681.2763671875	7618.6416015625	8332.1767578125	8340.6845703125	7229.2705078125	7858.1572265625	1896.502685546875	1764.7459716796875	2066.8193359375	764.177734375	896.77734375	858.4797973632812
Q5QPI9	ENTPD6	634.9523315429688	730.2239990234375	564.0695190429688	255.82369995117188	146.07260131835938	59.84523010253906	146.29696655273438	156.42791748046875	47.057884216308594	310.4219055175781	431.41253662109375	493.164306640625	255.5106201171875	448.93890380859375	400.9801940917969	518.8720703125	645.9927978515625	452.04437255859375	677.8804931640625	893.4097900390625	540.259765625	77.17237091064453	NaN	50.583465576171875	537.9732666015625	382.70941162109375	171.175048828125	529.0757446289062	409.9411926269531	506.0318603515625	431.200439453125	471.35675048828125	1056.270751953125	517.746826171875	528.8976440429688	323.4611511230469	436.4460754394531	322.23223876953125	307.2419128417969	354.6725769042969	84.4014663696289	206.3158416748047
Q5QPM7;Q92530	PSMF1	45059.91015625	43387.2109375	45345.0703125	3361.74658203125	3244.578125	3072.179931640625	7167.54150390625	6556.99267578125	6362.3505859375	13647.1689453125	13723.748046875	13699.748046875	24730.27734375	25289.009765625	24088.84765625	35297.17578125	35702.8125	34554.796875	42689.4296875	39396.32421875	39493.83984375	2505.29541015625	2154.19580078125	2604.322021484375	57823.16015625	55231.3203125	55350.91015625	52601.34765625	52221.67578125	49874.02734375	37715.31640625	41308.99609375	41763.62109375	29724.21484375	30272.900390625	29598.861328125	14087.5263671875	14501.919921875	14373.587890625	5794.4384765625	5491.86962890625	5414.32568359375
Q5QPR3	CDK11A	40026.15625	36589.6328125	34191.73046875	2209.055908203125	2145.74462890625	2647.15966796875	5359.40380859375	4913.29296875	4593.7607421875	11294.18359375	11429.3515625	10942.4716796875	20904.60546875	21224.314453125	19665.826171875	29797.201171875	31161.3046875	31975.57421875	37615.72265625	38674.2109375	35808.875	1962.5611572265625	1731.35107421875	1680.3687744140625	41142.95703125	36210.578125	38904.390625	39851.3046875	39568.140625	37513.42578125	32818.08984375	33390.63671875	34173.6015625	22819.78125	21438.45703125	22706.86328125	9725.16015625	9761.119140625	10635.15625	4240.16357421875	4197.3857421875	3812.757080078125
Q5R3F8	ELFN2	5269.15380859375	5749.6650390625	5074.78369140625	324.663818359375	248.26019287109375	179.0821075439453	495.7113342285156	599.6451416015625	694.5025024414062	1672.7283935546875	1443.5108642578125	1538.288330078125	2766.25634765625	2814.343994140625	3027.27294921875	4169.41455078125	4109.6611328125	4154.8447265625	4332.52880859375	4872.716796875	4631.07275390625	179.9491729736328	280.302001953125	170.5338134765625	5780.1337890625	6414.03564453125	5947.40283203125	5882.828125	5620.57373046875	5669.80810546875	5118.35009765625	5132.17822265625	5070.0224609375	3432.277099609375	3426.781005859375	3327.04296875	1670.8961181640625	1386.5828857421875	1346.5902099609375	442.14141845703125	389.3474426269531	462.5162658691406
Q5R3I4	TTC38	7000.43017578125	8238.501953125	8294.21484375	321.31292724609375	285.5239562988281	375.14080810546875	730.9644165039062	672.1256713867188	679.8713989257812	1835.6805419921875	1897.3255615234375	1826.18115234375	3392.921142578125	3290.1943359375	3608.8203125	5091.66845703125	5656.17333984375	4990.7294921875	6682.353515625	6434.24755859375	6364.03662109375	221.67115783691406	289.61260986328125	204.61746215820312	5851.85107421875	6148.83203125	6152.87841796875	5836.6376953125	5445.5625	4773.5751953125	4593.27001953125	4990.95703125	4690.123046875	3002.5771484375	2884.33349609375	3147.885009765625	1416.205078125	1533.3763427734375	1524.014892578125	577.9578857421875	676.2081909179688	579.1038208007812
Q5RI15	COX20	28633.8984375	21563.4765625	23752.220703125	1227.3861083984375	1509.084716796875	1355.592041015625	2485.867919921875	2829.484375	2696.057373046875	6977.4404296875	6164.89306640625	6151.75	10364.01171875	11249.6669921875	11272.1318359375	15018.4716796875	13548.7353515625	13462.236328125	16871.220703125	16276.5234375	20066.9140625	NaN	939.0886840820312	1000.4598999023438	19828.76953125	19765.35546875	21527.00390625	16535.029296875	19669.4296875	16951.447265625	14712.091796875	14894.24609375	14276.955078125	10694.484375	10467.0947265625	12427.75	4929.5791015625	4181.2041015625	4290.80810546875	1814.996826171875	1750.1014404296875	2323.164306640625
Q5RI18	HNRNPU	3611.961669921875	3227.473876953125	3289.613037109375	19.79715347290039	222.94412231445312	52.491233825683594	602.90625	597.3920288085938	347.9048767089844	1206.9373779296875	1215.608642578125	1186.8729248046875	2146.7216796875	1961.7933349609375	2198.361572265625	3470.000732421875	3175.98388671875	3246.607666015625	3616.099609375	3262.15673828125	3497.60546875	37.26852798461914	4.222743988037109	5.0085554122924805	2835.973876953125	3093.307861328125	2883.777099609375	3554.759033203125	4007.875	4414.51953125	3393.26953125	3086.5576171875	3157.18115234375	2332.508056640625	2263.240478515625	2437.443115234375	739.1825561523438	901.9114990234375	929.1891479492188	258.7846984863281	275.66595458984375	373.8643493652344
Q5RKV6	EXOSC6	26463.306640625	21391.91796875	22662.46484375	918.6115112304688	907.9368286132812	927.8641357421875	2149.983642578125	2039.0343017578125	2171.765869140625	5267.76953125	5683.81591796875	6143.9931640625	10103.8525390625	9864.1533203125	9393.5556640625	15093.8544921875	14222.1103515625	13878.107421875	18509.873046875	17377.576171875	17974.59375	1139.2061767578125	1094.5799560546875	1480.7913818359375	25988.638671875	26375.55078125	24685.634765625	21001.724609375	19370.623046875	19095.85546875	20268.41015625	18773.236328125	20673.890625	12421.9775390625	11777.2080078125	12489.4072265625	6796.34912109375	5787.314453125	6509.908203125	2722.295166015625	2967.701171875	2657.838134765625
Q5RL73	RBM48	484.28729248046875	518.5142822265625	749.196533203125	43.57905578613281	177.96641540527344	238.99441528320312	203.18643188476562	163.04940795898438	199.04013061523438	321.46417236328125	257.85308837890625	207.94198608398438	490.2951965332031	385.87957763671875	583.029296875	500.6095275878906	505.166748046875	530.5184326171875	447.5657043457031	629.5444946289062	917.720947265625	NaN	50.82704162597656	41.57938766479492	696.1282958984375	605.8424682617188	553.5711059570312	670.3948364257812	350.1312561035156	343.53741455078125	522.34375	340.1728210449219	509.683349609375	201.72744750976562	297.0835266113281	377.4464416503906	153.66232299804688	108.9285888671875	155.88278198242188	40.81120681762695	48.598873138427734	112.23688507080078
Q5SGD2	PPM1L	2683.14013671875	2957.170654296875	2599.263671875	83.08716583251953	85.9432601928711	176.70103454589844	235.05520629882812	200.46395874023438	235.48240661621094	736.251220703125	606.8405151367188	701.08349609375	1152.59912109375	1145.434814453125	1356.47412109375	1775.970947265625	1959.2855224609375	1970.863037109375	2377.78662109375	2319.78759765625	2480.743896484375	134.79978942871094	88.65113067626953	116.73135375976562	2998.53466796875	2927.62890625	2856.709716796875	2746.851806640625	2528.934326171875	2607.32080078125	1923.6422119140625	2351.947509765625	2221.27197265625	1574.676513671875	1327.8006591796875	1658.64697265625	538.3630981445312	821.1427612304688	617.3570556640625	NaN	206.7688446044922	104.18838500976562
Q5SNT2	TMEM201	3475.465087890625	3758.043701171875	3687.9375	105.12028503417969	172.860107421875	69.13624572753906	597.0856323242188	572.5465698242188	510.40863037109375	1192.3824462890625	1085.4761962890625	1181.259521484375	1977.232421875	2089.03662109375	1829.037353515625	3559.38916015625	3199.8154296875	2831.407958984375	3543.736328125	2933.362060546875	3529.59228515625	109.71255493164062	149.8900909423828	62.03790283203125	2959.860107421875	3016.51953125	3076.9208984375	2578.8583984375	2949.240234375	2655.57861328125	2221.876953125	2186.08203125	2203.51904296875	1551.9532470703125	1487.240478515625	1612.7689208984375	645.8641357421875	557.4348754882812	731.5531005859375	247.350341796875	257.52880859375	208.49159240722656
Q5SPY9;Q9NQX5	NPDC1	550.1793212890625	494.7470397949219	465.8945007324219	20.9161319732666	25.996862411499023	50.05393981933594	49.01081085205078	59.77018737792969	23.529476165771484	NaN	53.55089569091797	47.992767333984375	54.245731353759766	129.78030395507812	134.30889892578125	325.11859130859375	392.07958984375	270.696533203125	306.4389343261719	400.1299743652344	295.9606628417969	NaN	12.310379028320312	10.697463989257812	249.5497589111328	192.376708984375	86.89781188964844	188.5543212890625	180.11611938476562	227.20838928222656	NaN	147.12002563476562	142.02890014648438	59.10651397705078	60.668701171875	164.35662841796875	76.54525756835938	58.25701141357422	75.47509765625	NaN	29.33395004272461	NaN
Q5SQI0	ATAT1	3216.027099609375	3008.831787109375	2939.3828125	820.06640625	689.4574584960938	846.1787719726562	688.4656372070312	1114.28564453125	980.203369140625	1253.69384765625	1474.6221923828125	1570.603515625	1936.9998779296875	2132.41259765625	2244.21630859375	2913.772216796875	2688.876953125	2641.2734375	2878.34326171875	3254.30810546875	2893.5673828125	175.3135986328125	159.15696716308594	131.36361694335938	2530.149658203125	2414.245849609375	2823.11767578125	2249.75	2367.669189453125	2484.91162109375	1860.066162109375	2179.809814453125	1989.5989990234375	1554.4215087890625	1518.15283203125	1430.116455078125	646.7261352539062	624.9608764648438	660.2181396484375	351.6465759277344	336.5660095214844	274.9315490722656
Q5SQL3;Q86Z02	HIPK1	318.0230407714844	377.77850341796875	443.5668640136719	16.915618896484375	8.337883949279785	46.76234436035156	23.73672866821289	41.34067916870117	24.46184730529785	82.45003509521484	104.64566802978516	105.58039093017578	196.16366577148438	254.78440856933594	244.06570434570312	247.85324096679688	323.5601501464844	257.8475341796875	314.2333068847656	326.4951477050781	264.4494323730469	NaN	NaN	11.354243278503418	446.2818298339844	274.6045227050781	238.46383666992188	203.02197265625	258.18585205078125	342.6955871582031	319.8975830078125	237.32403564453125	287.7897033691406	181.87904357910156	271.84375	217.82125854492188	92.79622650146484	75.24967193603516	75.33389282226562	26.423686981201172	20.33213996887207	28.73555564880371
Q5SR56	MFSD14B	1098.058349609375	1023.84716796875	1082.6474609375	38.12024688720703	43.55979919433594	59.987945556640625	75.6480712890625	85.53065490722656	63.90785598754883	277.87774658203125	171.0366668701172	154.697265625	420.82281494140625	325.40081787109375	399.897705078125	622.5425415039062	680.6044921875	639.0079345703125	906.3453979492188	851.7227783203125	842.28076171875	26.63909339904785	22.483808517456055	53.826072692871094	1098.14111328125	1018.5499267578125	1038.383056640625	965.8646240234375	847.2685546875	868.215576171875	724.2852783203125	743.0118408203125	762.201416015625	412.2853088378906	398.1128234863281	539.2937622070312	267.5063781738281	235.92453002929688	164.620361328125	64.43133544921875	68.38429260253906	83.4810791015625
Q5SRE5	NUP188	27326.998046875	28878.810546875	27106.689453125	1765.833251953125	1616.6717529296875	1619.583740234375	3843.65087890625	3426.118408203125	3462.462158203125	7832.20947265625	7417.72412109375	7395.888671875	13823.3701171875	13373.9580078125	13401.51953125	22106.98046875	21798.849609375	20760.91796875	26514.435546875	26734.734375	27324.560546875	1184.91357421875	1059.5472412109375	1244.870849609375	29575.341796875	31095.07421875	30513.64453125	28207.9609375	28189.109375	27858.818359375	20634.666015625	20192.3359375	21338.212890625	14469.0693359375	14617.8486328125	15053.73828125	7949.8779296875	8076.7529296875	7500.84765625	3268.29736328125	3165.603515625	2948.8330078125
Q5SRI9	MANEA	3739.040283203125	4012.14892578125	4134.498046875	185.7899627685547	227.03958129882812	190.46826171875	444.89178466796875	361.8774719238281	424.01824951171875	1124.92529296875	918.7630004882812	1242.283447265625	2043.599853515625	1883.591064453125	1985.419921875	3534.61474609375	3076.407470703125	2991.89794921875	3912.912109375	4238.9765625	3925.43994140625	117.04943084716797	112.39451599121094	135.6632080078125	4303.19091796875	4502.1474609375	4278.2607421875	3880.205078125	4072.6669921875	3763.850341796875	3169.5107421875	3278.16064453125	3188.5703125	2115.37060546875	2080.69482421875	2072.8427734375	899.8548583984375	924.4212646484375	1156.1502685546875	470.4488525390625	302.44573974609375	354.51800537109375
Q5SSJ5	HP1BP3	76132.078125	73379.7734375	73926.109375	3379.00634765625	3583.69873046875	3238.943603515625	7795.94677734375	7947.32568359375	7608.4453125	17271.05078125	17240.00390625	17536.30078125	31252.80859375	30530.173828125	29858.15625	41892.92578125	42392.01953125	41907.79296875	50416.00390625	50201.82421875	51367.33984375	4120.34130859375	4032.245849609375	3772.73974609375	36500.10546875	36515.61328125	36197.62109375	36021.69140625	35987.046875	33717.43359375	28356.873046875	27867.8046875	28386.390625	19182.705078125	19280.42578125	19702.564453125	9807.9228515625	9774.130859375	9913.65625	4038.5849609375	4014.6611328125	4152.59033203125
Q5ST30	VARS2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q5ST79	IER3	5037.65673828125	5427.017578125	5495.50537109375	311.9532165527344	234.07786560058594	400.2956237792969	632.0001220703125	584.710205078125	783.8024291992188	1462.7301025390625	1481.08984375	1434.989501953125	2282.040771484375	2391.5634765625	2214.908447265625	3528.93701171875	3746.522705078125	3699.8857421875	4068.02783203125	3607.7529296875	4110.54638671875	96.02378845214844	106.54637145996094	118.80908966064453	3184.821533203125	3628.645751953125	3429.0888671875	2713.851318359375	2565.106689453125	2869.73876953125	2604.886962890625	2342.9580078125	2259.305419921875	1223.5272216796875	1456.164306640625	1539.06640625	699.75927734375	777.4759521484375	859.946044921875	148.243408203125	115.12548828125	240.78628540039062
Q5STZ8;Q8NE71	ABCF1	69614.703125	67783.359375	68056.1171875	3241.919677734375	3003.10302734375	3119.363525390625	7689.6787109375	8126.7890625	7853.22802734375	18289.201171875	18247.3984375	17126.2890625	32238.78515625	31668.443359375	33347.77734375	44508.5859375	44973.44921875	42727.57421875	49721.6328125	52926.0625	52473.4609375	2933.677978515625	2926.384033203125	2967.921142578125	60757.69921875	59760.41015625	59211.4453125	57717.54296875	58452.39453125	57483.484375	45852.6171875	47656.7734375	48448.72265625	34236.1015625	33988.92578125	33980.30078125	16380.3583984375	15952.0400390625	15944.21484375	6244.65087890625	5866.7958984375	5927.65478515625
Q5SVQ8	ZBTB41	1934.2664794921875	2010.083251953125	1919.4915771484375	22.516515731811523	58.108436584472656	75.33953857421875	75.201416015625	94.35918426513672	47.909156799316406	271.1024475097656	287.35125732421875	287.3901672363281	435.1439208984375	562.1616821289062	570.3851928710938	623.1136474609375	622.7410888671875	633.512451171875	791.453125	846.5783081054688	697.5192260742188	43.57072448730469	51.86931228637695	68.9082260131836	807.5148315429688	539.853271484375	806.27099609375	869.7447509765625	781.4341430664062	794.9088134765625	698.2233276367188	616.7189331054688	703.9749145507812	430.66864013671875	346.2285461425781	417.3650817871094	189.89419555664062	253.26234436035156	193.1715087890625	63.812904357910156	114.14971160888672	107.07980346679688
Q5SVS4	SLC25A30	2483.32177734375	1961.966552734375	2429.767333984375	231.43545532226562	206.89596557617188	164.47840881347656	392.87335205078125	336.2503356933594	218.69288635253906	583.6212158203125	510.0621337890625	800.3810424804688	1181.9453125	1202.8370361328125	1171.052734375	1694.4310302734375	1776.758544921875	1814.592041015625	2067.822265625	2107.451904296875	2018.210693359375	113.49000549316406	71.53807067871094	112.81797790527344	2377.768798828125	2183.40869140625	1831.3980712890625	1935.73974609375	1872.95556640625	1801.9998779296875	1628.27734375	1553.2215576171875	1735.588623046875	1199.69140625	1125.778076171875	1158.678466796875	572.95751953125	527.4111328125	506.00006103515625	172.14585876464844	156.53634643554688	246.07583618164062
Q5SVZ6	ZMYM1	5719.98291015625	5207.99072265625	5276.349609375	186.46694946289062	249.00473022460938	166.12535095214844	878.471435546875	816.9173583984375	742.605224609375	1788.1031494140625	1525.475341796875	1657.6064453125	2652.721923828125	2885.826904296875	3069.740966796875	3960.83740234375	4623.7138671875	4542.64892578125	4900.72412109375	5310.65087890625	4984.6650390625	209.57302856445312	194.11805725097656	255.96360778808594	5598.1708984375	5388.640625	5173.48876953125	4897.287109375	5039.125	4678.98046875	4215.1552734375	3766.913818359375	4139.53173828125	2783.57080078125	2773.8623046875	2714.5712890625	1410.244873046875	1346.1781005859375	1351.0556640625	375.7414855957031	606.8401489257812	500.1888122558594
Q5SW79	CEP170	10792.33984375	12165.8525390625	11470.607421875	417.026123046875	409.94390869140625	459.8290100097656	1217.5604248046875	991.1791381835938	1007.2681274414062	2340.04296875	2515.371826171875	2441.5068359375	4229.8759765625	4159.7001953125	4479.556640625	6466.5107421875	6439.93212890625	6480.314453125	7567.3291015625	8700.25390625	8666.2734375	576.2250366210938	550.420166015625	558.5656127929688	11478.728515625	11420.4794921875	11441.6376953125	7821.76611328125	8707.0625	8585.814453125	7037.0703125	7634.2265625	6890.1025390625	5002.236328125	5001.8701171875	4867.46240234375	2402.909423828125	2832.852783203125	2394.423828125	1105.7777099609375	1065.849853515625	1170.9764404296875
Q5SW96	LDLRAP1	3890.112060546875	4310.427734375	4377.76708984375	173.5551300048828	103.92192077636719	181.67860412597656	562.20263671875	365.198486328125	434.4967956542969	1013.0956420898438	1052.7606201171875	916.9171142578125	1786.1129150390625	1802.55908203125	1963.103515625	2523.564208984375	2840.451904296875	2945.55859375	3365.19677734375	3589.060546875	3521.5400390625	199.95184326171875	NaN	127.46699523925781	3531.369384765625	3506.03759765625	3847.16455078125	3702.727783203125	3180.61865234375	3702.70751953125	2942.620849609375	2878.319580078125	2866.981689453125	1696.915771484375	1795.7918701171875	2068.917724609375	803.2178344726562	610.1888427734375	943.5267333984375	328.2850036621094	223.65359497070312	196.69308471679688
Q5SWA1	PPP1R15B	1367.73046875	1536.2664794921875	1555.55126953125	63.836509704589844	63.431217193603516	123.97083282470703	132.44989013671875	182.66232299804688	130.247314453125	278.2125244140625	348.6087341308594	383.0223388671875	650.861572265625	733.052001953125	681.9049072265625	946.965576171875	1179.6195068359375	1114.5977783203125	1522.0401611328125	1350.984130859375	1393.0584716796875	49.71787643432617	52.06418228149414	24.22713279724121	1216.8173828125	1382.5343017578125	1317.3558349609375	1365.5478515625	977.382568359375	1221.81689453125	825.0153198242188	773.8419189453125	1175.5753173828125	707.412841796875	748.49365234375	706.4451904296875	270.5802307128906	353.8443603515625	368.50244140625	56.05914306640625	160.58956909179688	123.2436294555664
Q5SWH9	TMEM69	3867.201416015625	5051.40869140625	3653.245361328125	342.2022399902344	134.39083862304688	220.33570861816406	453.5811462402344	471.9499206542969	486.71063232421875	1075.538330078125	1183.8419189453125	1119.9459228515625	2100.9912109375	1848.1025390625	2203.011962890625	2791.552734375	3090.330810546875	2928.229736328125	3785.967041015625	3975.546142578125	4263.68603515625	77.50577545166016	306.5162658691406	101.10780334472656	4377.515625	4243.7841796875	4641.60498046875	3590.12158203125	4097.4775390625	3460.59033203125	3204.6943359375	3114.72216796875	3060.66943359375	1915.46826171875	1636.7740478515625	1653.010009765625	698.63427734375	844.5960693359375	665.9786376953125	314.9184265136719	8.241086959838867	54.363948822021484
Q5SWX3	CAMK2G	414.87139892578125	585.119384765625	1228.8966064453125	66.57258605957031	30.355329513549805	NaN	30.25055503845215	65.70597839355469	217.28677368164062	226.95913696289062	461.1225891113281	278.89306640625	803.275146484375	962.1390380859375	650.1610107421875	302.3573303222656	416.16668701171875	320.65966796875	302.52703857421875	508.29278564453125	557.491455078125	99.24524688720703	185.18728637695312	287.91632080078125	340.92169189453125	711.7717895507812	NaN	331.85009765625	790.7848510742188	458.8759765625	711.0032348632812	1125.7421875	715.2206420898438	884.34912109375	1003.8053588867188	721.6964111328125	143.50277709960938	281.64288330078125	152.123046875	164.74234008789062	310.4760437011719	70.2086181640625
Q5SWX8	ODR4	12829.583984375	12164.900390625	11385.564453125	608.131591796875	507.239501953125	535.4710083007812	1184.49951171875	1276.6343994140625	1295.21630859375	2977.2041015625	2981.6513671875	2791.2236328125	4870.685546875	4657.5751953125	4864.58447265625	7136.21875	6914.3720703125	6890.73681640625	9599.1123046875	8812.2236328125	9091.49609375	411.0168762207031	529.8260498046875	282.478271484375	10710.8193359375	9981.8203125	10175.57421875	9257.5302734375	10513.8486328125	9848.6875	7436.3125	7841.26123046875	7540.68603515625	4603.09619140625	4925.32177734375	4952.28466796875	2660.98876953125	2624.867919921875	2612.60302734375	1078.7568359375	934.2402954101562	893.9423828125
Q5SX86	GDI2	634.8726806640625	559.1910400390625	308.56317138671875	11.375885963439941	14.641298294067383	13.284806251525879	123.48693084716797	80.72074127197266	153.55552673339844	183.63771057128906	325.2314453125	136.00682067871094	287.22259521484375	480.8569030761719	397.0860900878906	492.6400451660156	576.30908203125	449.4937744140625	592.9403076171875	725.0164184570312	898.3673095703125	NaN	89.34809112548828	NaN	377.41961669921875	384.244873046875	427.6854553222656	490.6154479980469	897.92919921875	492.85009765625	506.78753662109375	394.8306579589844	699.1317138671875	456.5723876953125	490.1449890136719	391.3594665527344	263.26043701171875	213.12721252441406	151.9061279296875	22.194795608520508	143.7056427001953	71.50342559814453
Q5SXM1	ZNF678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
